# sefstars.txt -- generated by scripts/build_stars.py, do not edit.
# Source: Yale Bright Star Catalogue, 5th Revised Edition (Hoffleit & Warren
# 1991, ADC/CDS V/50), public domain. 9096 stars.
#
# Columns are the Swiss Ephemeris sefstars format:
#   traditional name, nomenclature name, equinox, RA h/m/s, Dec d/m/s,
#   pmRA (0.001"/yr * cos dec), pmDec (0.001"/yr), radial velocity (km/s),
#   parallax (0.001"), V magnitude
#
# The traditional name is HRnnnn so that every star is addressable by its
# Harvard Revised number; the nomenclature name carries the Bayer/Flamsteed
# designation where BSC5 has one.
HR2651,HR2651,2000,07,03,51.6000,+12,35,40.000,2.00,1.00,-16.0,0.00,5.98
HR2652,HR2652,2000,07,00,51.5000,-51,24,09.000,-15.00,16.00,5.0,-14.00,5.14
HR2653,omi2CMa,2000,07,03,01.5000,-23,50,00.000,-4.00,3.00,48.0,0.00,3.02
HR2654,HR2654,2000,07,04,20.2000,+01,29,18.000,2.00,-12.00,7.0,0.00,6.57
HR2655,HR2655,2000,07,04,05.2000,-05,19,25.000,-7.00,9.00,40.0,0.00,5.62
HR2656,HR2656,2000,07,03,57.3000,-10,07,27.000,-25.00,-11.00,24.0,0.00,6.45
HR2657,gaCMa,2000,07,03,45.5000,-15,38,00.000,-2.00,-8.00,32.0,0.00,4.12
HR2658,HR2658,2000,07,02,15.6000,-43,24,15.000,15.00,-12.00,31.0,0.00,6.43
HR2659,44Gem,2000,07,05,18.4000,+22,38,14.000,-6.00,-13.00,-11.0,0.00,6.02
HR2660,HR2660,2000,07,06,11.6000,+34,28,26.000,-55.00,-48.00,5.0,36.00,5.55
HR2661,HR2661,2000,07,01,05.1000,-58,56,24.000,-58.00,144.00,10.0,0.00,6.02
HR2662,HR2662,2000,06,59,50.5000,-67,54,58.000,-33.00,241.00,39.0,37.00,5.17
HR2663,HR2663,2000,07,05,39.1000,+09,11,09.000,48.00,-20.00,46.0,0.00,5.78
HR2664,HR2664,2000,07,04,47.1000,-22,01,56.000,20.00,-58.00,77.0,0.00,6.09
HR2665,HR2665,2000,07,07,22.3000,+34,00,34.000,-28.00,-25.00,14.0,0.00,5.91
HR2666,HR2666,2000,07,04,02.8000,-42,20,14.000,-8.00,72.00,28.0,25.00,5.20
HR2667,HR2667,2000,07,03,57.3000,-43,36,29.000,-105.00,386.00,86.0,52.00,5.54
HR2668,HR2668,2000,07,03,58.8000,-43,36,42.000,-109.00,371.00,90.0,52.00,6.79
HR2669,HR2669,2000,07,07,25.0000,+28,10,38.000,6.00,20.00,-16.0,0.00,6.48
HR2670,HR2670,2000,07,05,49.7000,-10,39,40.000,0.00,-29.00,16.0,0.00,6.49
HR2671,HR2671,2000,07,07,21.4000,+22,42,13.000,3.00,-2.00,-41.0,0.00,7.68
HR2672,HR2672,2000,07,03,53.7000,-49,35,02.000,-45.00,146.00,27.0,20.00,4.93
HR2673,HR2673,2000,07,08,13.3000,+33,49,56.000,-10.00,-30.00,-3.0,0.00,6.28
HR2674,HR2674,2000,07,03,15.6000,-59,10,41.000,22.00,9.00,7.0,14.00,5.50
HR2675,HR2675,2000,07,08,36.3000,+37,26,42.000,-8.00,-13.00,10.0,0.00,6.16
HR2676,HR2676,2000,07,07,06.4000,+04,54,37.000,-33.00,-20.00,6.0,0.00,6.11
HR2677,HR2677,2000,07,05,32.0000,-34,46,40.000,-43.00,41.00,19.0,34.00,6.14
HR2678,HR2678,2000,07,06,40.7000,-11,17,39.000,-11.00,-5.00,31.0,0.00,5.39
HR2679,HR2679,2000,07,06,35.9000,-12,23,38.000,-18.00,7.00,33.0,0.00,6.48
HR2680,HR2680,2000,07,06,00.6000,-30,39,20.000,0.00,9.00,5.0,0.00,6.34
HR2681,HR2681,2000,07,13,58.1000,+71,49,00.000,25.00,20.00,-68.0,0.00,6.35
HR2682,HR2682,2000,07,07,49.5000,+07,28,16.000,7.00,-36.00,24.0,0.00,5.75
HR2683,HR2683,2000,07,04,18.3000,-56,44,59.000,5.00,-1.00,30.0,-15.00,5.17
HR2684,45Gem,2000,07,08,22.0000,+15,55,51.000,-8.00,-99.00,-17.0,7.00,5.44
HR2685,HR2685,2000,07,06,02.3000,-38,22,58.000,14.00,17.00,22.0,0.00,6.11
HR2686,HR2686,2000,07,06,52.3000,-24,57,38.000,-31.00,7.00,19.0,0.00,6.08
HR2687,HR2687,2000,07,05,16.5000,-50,21,37.000,-11.00,32.00,13.0,0.00,6.46
HR2688,HR2688,2000,07,07,00.1000,-26,39,28.000,16.00,-32.00,4.0,0.00,6.62
HR2689,thMen,2000,06,56,34.4000,-79,25,13.000,-7.00,0.00,6.0,0.00,5.45
HR2690,HR2690,2000,07,07,22.6000,-23,50,25.000,-5.00,23.00,29.0,0.00,5.71
HR2691,HR2691,2000,07,07,07.1000,-40,53,36.000,-7.00,4.00,6.0,0.00,5.79
HR2692,HR2692,2000,07,10,06.7000,+21,14,49.000,-167.00,-478.00,-15.0,29.00,6.43
HR2693,deCMa,2000,07,08,23.5000,-26,23,36.000,-3.00,4.00,34.0,-11.00,1.84
HR2694,HR2694,2000,07,09,20.3000,-10,20,50.000,5.00,-20.00,58.0,0.00,6.21
HR2695,HR2695,2000,07,08,49.3000,-24,02,39.000,-13.00,-9.00,57.0,0.00,6.65
HR2696,63Aur,2000,07,11,39.3000,+39,19,14.000,44.00,3.00,-27.0,23.00,4.90
HR2697,taGem,2000,07,11,08.4000,+30,14,43.000,-30.00,-45.00,22.0,7.00,4.41
HR2698,HR2698,2000,07,07,13.3000,-51,58,04.000,-8.00,57.00,29.0,0.00,5.96
HR2699,HR2699,2000,07,09,33.2000,-16,14,05.000,-22.00,-9.00,6.0,0.00,6.03
HR2700,47Gem,2000,07,11,23.1000,+26,51,24.000,-23.00,-36.00,39.0,0.00,5.78
HR2701,20Mon,2000,07,10,13.7000,-04,14,14.000,0.00,215.00,79.0,30.00,4.92
HR2702,HR2702,2000,07,08,51.1000,-39,39,21.000,-9.00,2.00,20.0,0.00,4.83
HR2703,HR2703,2000,07,13,23.4000,+51,25,44.000,6.00,14.00,-51.0,3.00,5.47
HR2704,HR2704,2000,07,09,42.9000,-25,13,52.000,-12.00,6.00,27.0,0.00,5.69
HR2705,HR2705,2000,07,10,09.3000,-18,41,07.000,-10.00,16.00,33.0,0.00,6.23
HR2706,48Gem,2000,07,12,26.4000,+24,07,42.000,-22.00,-48.00,13.0,0.00,5.85
HR2707,21Mon,2000,07,11,23.6000,-00,18,07.000,-31.00,-11.00,30.0,21.00,5.45
HR2708,HR2708,2000,07,10,19.4000,-27,29,29.000,-3.00,9.00,15.0,0.00,5.46
HR2709,HR2709,2000,07,25,21.9000,+81,15,27.000,-5.00,-26.00,-8.0,0.00,6.31
HR2710,HR2710,2000,07,11,51.3000,+05,39,17.000,-17.00,-8.00,42.0,0.00,6.09
HR2711,HR2711,2000,07,12,49.0000,+27,13,29.000,10.00,-104.00,-13.0,27.00,6.43
HR2712,HR2712,2000,07,06,14.1000,-68,50,14.000,-4.00,8.00,-14.0,0.00,6.47
HR2713,HR2713,2000,07,12,07.4000,+05,28,29.000,-36.00,5.00,20.0,0.00,6.16
HR2714,deMon,2000,07,11,51.9000,-00,29,34.000,-1.00,5.00,15.0,16.00,4.15
HR2715,18Lyn,2000,07,15,54.9000,+59,38,15.000,-101.00,-259.00,24.0,42.00,5.20
HR2716,HR2716,2000,07,11,41.6000,-20,52,59.000,-3.00,22.00,18.0,0.00,5.84
HR2717,51Gem,2000,07,13,22.3000,+16,09,32.000,13.00,-42.00,-9.0,11.00,5.00
HR2718,26CMa,2000,07,12,12.2000,-25,56,33.000,-9.00,11.00,22.0,0.00,5.92
HR2719,HR2719,2000,07,10,47.5000,-48,55,56.000,-12.00,192.00,64.0,31.00,5.14
HR2720,HR2720,2000,07,12,04.1000,-30,49,18.000,-39.00,15.00,6.0,0.00,6.10
HR2721,HR2721,2000,07,15,50.1000,+47,14,24.000,30.00,-183.00,85.0,37.00,5.58
HR2722,HR2722,2000,07,14,26.6000,+24,42,39.000,3.00,-16.00,3.0,0.00,6.89
HR2723,HR2723,2000,07,13,07.2000,-11,15,05.000,-3.00,8.00,9.0,0.00,5.78
HR2724,HR2724,2000,07,12,24.1000,-27,28,27.000,-25.00,8.00,-8.0,0.00,6.59
HR2725,52Gem,2000,07,14,41.9000,+24,53,06.000,47.00,-92.00,47.0,0.00,5.82
HR2726,HR2726,2000,07,12,25.7000,-36,32,40.000,-22.00,4.00,17.0,4.00,5.96
HR2727,HR2727,2000,07,12,15.8000,-40,29,56.000,-18.00,-15.00,17.0,9.00,5.31
HR2728,HR2728,2000,07,14,32.6000,+12,06,57.000,-50.00,-20.00,30.0,0.00,5.62
HR2729,HR2729,2000,07,14,20.0000,+03,06,41.000,-6.00,-2.00,37.0,0.00,5.35
HR2730,HR2730,2000,07,13,23.9000,-22,40,24.000,6.00,-8.00,-5.0,0.00,6.01
HR2731,HR2731,2000,07,14,11.0000,-03,54,05.000,-15.00,7.00,22.0,0.00,5.75
HR2732,HR2732,2000,07,14,15.5000,-09,56,51.000,-4.00,4.00,43.0,0.00,5.90
HR2733,HR2733,2000,07,13,48.3000,-22,54,23.000,-12.00,-17.00,17.0,0.00,6.36
HR2734,HR2734,2000,07,13,36.3000,-27,21,23.000,-25.00,6.00,43.0,0.00,6.12
HR2735,ga1Vol,2000,07,08,42.2000,-70,29,50.000,7.00,101.00,-3.0,16.00,5.69
HR2736,ga2Vol,2000,07,08,44.9000,-70,29,56.000,23.00,106.00,3.0,16.00,3.78
HR2737,HR2737,2000,07,17,33.7000,+52,07,51.000,-1.00,-25.00,-7.0,0.00,5.92
HR2738,53Gem,2000,07,15,57.1000,+27,53,51.000,-16.00,1.00,24.0,8.00,5.71
HR2739,HR2739,2000,07,14,28.2000,-10,19,00.000,-4.00,-11.00,33.0,0.00,6.03
HR2740,HR2740,2000,07,12,33.6000,-46,45,34.000,-132.00,103.00,-1.0,48.00,4.49
HR2741,HR2741,2000,07,13,47.1000,-31,05,02.000,-14.00,-2.00,28.0,0.00,6.60
HR2742,HR2742,2000,07,31,04.4000,+82,24,41.000,-6.00,-42.00,14.0,1.00,4.96
HR2743,HR2743,2000,07,13,57.2000,-30,20,24.000,-15.00,-6.00,24.0,0.00,6.33
HR2744,24Mon,2000,07,15,19.3000,-00,09,41.000,-20.00,-2.00,-10.0,11.00,6.41
HR2745,27CMa,2000,07,14,15.2000,-26,21,09.000,-9.00,7.00,0.0,0.00,4.66
HR2746,HR2746,2000,07,13,13.4000,-45,10,59.000,-19.00,-99.00,4.0,10.00,4.89
HR2747,HR2747,2000,07,15,39.4000,+07,58,40.000,29.00,7.00,-9.0,0.00,5.82
HR2748,HR2748,2000,07,13,32.4000,-44,38,23.000,114.00,330.00,53.0,22.00,5.10
HR2749,omeCMa,2000,07,14,48.7000,-26,46,22.000,-8.00,6.00,26.0,0.00,3.85
HR2750,HR2750,2000,07,14,51.1000,-27,02,17.000,-49.00,-30.00,15.0,0.00,5.58
HR2751,HR2751,2000,07,18,31.9000,+49,27,54.000,-4.00,14.00,-12.0,8.00,5.05
HR2752,HR2752,2000,07,15,43.1000,-10,35,02.000,11.00,-7.00,-13.0,0.00,5.95
HR2753,64Aur,2000,07,18,02.2000,+40,53,00.000,-15.00,13.00,-10.0,0.00,5.78
HR2754,HR2754,2000,07,12,02.0000,-63,11,24.000,-3.00,0.00,-0.0,5.00,6.02
HR2755,HR2755,2000,07,15,47.5000,-23,44,26.000,17.00,7.00,34.0,0.00,6.32
HR2756,HR2756,2000,07,15,21.0000,-30,41,11.000,-18.00,13.00,33.0,0.00,5.36
HR2757,HR2757,2000,07,18,04.1000,+30,57,21.000,-4.00,-28.00,27.0,0.00,6.24
HR2758,HR2758,2000,07,16,14.5000,-15,35,09.000,-50.00,-15.00,10.0,41.00,5.46
HR2759,HR2759,2000,07,14,57.1000,-41,25,33.000,9.00,22.00,21.0,0.00,5.94
HR2760,HR2760,2000,07,17,17.8000,+06,40,50.000,1.00,-15.00,9.0,0.00,6.65
HR2761,HR2761,2000,07,14,45.9000,-46,50,59.000,-18.00,-8.00,40.0,0.00,5.72
HR2762,HR2762,2000,07,14,38.2000,-48,16,18.000,4.00,4.00,39.0,0.00,4.76
HR2763,laGem,2000,07,18,05.6000,+16,32,25.000,-48.00,-37.00,-9.0,47.00,3.58
HR2764,HR2764,2000,07,16,36.8000,-23,18,56.000,-10.00,2.00,28.0,19.00,4.79
HR2765,HR2765,2000,07,17,31.7000,-06,40,48.000,-14.00,11.00,9.0,0.00,6.29
HR2766,HR2766,2000,07,16,35.0000,-27,52,52.000,-10.00,43.00,42.0,12.00,4.64
HR2767,HR2767,2000,07,15,21.0000,-52,29,59.000,-58.00,103.00,39.0,0.00,5.97
HR2768,HR2768,2000,07,16,57.2000,-30,53,48.000,5.00,-21.00,-5.0,0.00,6.32
HR2769,HR2769,2000,07,16,31.8000,-38,19,08.000,-15.00,5.00,45.0,0.00,5.80
HR2770,HR2770,2000,07,16,49.5000,-36,35,34.000,1.00,-2.00,9.0,0.00,5.03
HR2771,HR2771,2000,07,16,15.5000,-46,46,28.000,9.00,35.00,20.0,0.00,5.66
HR2772,47Cam,2000,07,22,17.2000,+59,54,07.000,3.00,14.00,7.0,15.00,6.35
HR2773,piPup,2000,07,17,08.6000,-37,05,51.000,-9.00,4.00,16.0,32.00,2.70
HR2774,HR2774,2000,07,17,47.9000,-26,47,51.000,-10.00,1.00,15.0,0.00,6.46
HR2775,HR2775,2000,07,21,03.1000,+42,39,20.000,-19.00,-46.00,46.0,0.00,6.35
HR2776,HR2776,2000,07,21,17.5000,+45,13,41.000,-48.00,4.00,25.0,0.00,5.77
HR2777,deGem,2000,07,20,07.4000,+21,58,56.000,-26.00,-12.00,4.0,61.00,3.53
HR2778,HR2778,2000,07,19,22.4000,+02,44,26.000,0.00,-13.00,24.0,0.00,5.89
HR2779,HR2779,2000,07,19,47.6000,+07,08,34.000,60.00,-63.00,22.0,0.00,5.91
HR2780,HR2780,2000,07,20,06.9000,+15,08,34.000,11.00,-17.00,13.0,0.00,6.45
HR2781,29CMa,2000,07,18,40.3000,-24,33,32.000,-6.00,0.00,-11.0,0.00,4.98
HR2782,taCMa,2000,07,18,42.4000,-24,57,15.000,-9.00,10.00,40.0,0.00,4.40
HR2783,19Lyn,2000,07,22,50.9000,+55,17,04.000,4.00,-24.00,10.0,11.00,6.53
HR2784,19Lyn,2000,07,22,52.1000,+55,16,53.000,-3.00,-29.00,5.0,11.00,5.45
HR2785,HR2785,2000,07,19,02.0000,-19,16,49.000,8.00,2.00,62.0,0.00,6.09
HR2786,HR2786,2000,07,18,51.2000,-26,35,09.000,-17.00,8.00,32.0,17.00,5.28
HR2787,HR2787,2000,07,18,18.4000,-36,44,03.000,-3.00,1.00,19.0,0.00,4.66
HR2788,HR2788,2000,07,19,28.1000,-16,23,42.000,157.00,-132.00,-39.0,40.00,5.70
HR2789,HR2789,2000,07,18,04.2000,-43,59,12.000,-15.00,1.00,13.0,0.00,5.85
HR2790,HR2790,2000,07,18,38.2000,-36,44,34.000,-2.00,3.00,18.0,0.00,5.11
HR2791,HR2791,2000,07,18,33.6000,-39,12,37.000,10.00,7.00,32.0,14.00,5.25
HR2792,HR2792,2000,07,22,13.4000,+38,59,46.000,-3.00,-38.00,3.0,0.00,6.40
HR2793,65Aur,2000,07,22,02.6000,+36,45,38.000,-98.00,-23.00,23.0,22.00,5.13
HR2794,HR2794,2000,07,19,13.7000,-33,43,38.000,-13.00,-13.00,-2.0,0.00,6.30
HR2795,56Gem,2000,07,21,56.8000,+20,26,37.000,-66.00,-27.00,4.0,2.00,5.10
HR2796,HR2796,2000,07,20,58.2000,-14,21,36.000,-18.00,16.00,13.0,0.00,5.45
HR2797,HR2797,2000,07,34,39.7000,+80,53,48.000,-10.00,3.00,-2.0,0.00,6.41
HR2798,HR2798,2000,07,21,16.9000,-08,52,42.000,36.00,-156.00,-7.0,0.00,6.55
HR2799,HR2799,2000,07,20,53.2000,-22,51,06.000,6.00,-42.00,10.0,0.00,6.61
HR2800,HR2800,2000,07,20,55.0000,-26,57,49.000,10.00,19.00,18.0,0.00,6.01
HR2801,HR2801,2000,07,22,03.5000,+00,10,38.000,1.00,4.00,-10.0,0.00,5.99
HR2802,HR2802,2000,07,21,04.3000,-25,53,29.000,-12.00,25.00,23.0,0.00,5.87
HR2803,deVol,2000,07,16,49.8000,-67,57,26.000,-7.00,5.00,23.0,4.00,3.98
HR2804,HR2804,2000,07,24,57.2000,+51,53,14.000,14.00,-35.00,18.0,0.00,5.80
HR2805,66Aur,2000,07,24,08.5000,+40,40,20.000,-6.00,-23.00,21.0,7.00,5.19
HR2806,HR2806,2000,07,22,02.0000,-08,58,45.000,6.00,21.00,23.0,0.00,6.43
HR2807,HR2807,2000,07,22,18.5000,-02,58,44.000,-16.00,3.00,-15.0,0.00,6.23
HR2808,57Gem,2000,07,23,28.5000,+25,03,02.000,-69.00,-23.00,6.0,22.00,5.03
HR2809,HR2809,2000,07,27,25.8000,+66,19,54.000,-12.00,-32.00,7.0,0.00,6.47
HR2810,58Gem,2000,07,23,28.2000,+22,56,43.000,-22.00,-36.00,15.0,0.00,6.02
HR2811,HR2811,2000,07,22,25.4000,-05,58,58.000,-11.00,-4.00,11.0,0.00,5.82
HR2812,HR2812,2000,07,22,13.5000,-19,01,00.000,-6.00,-8.00,27.0,0.00,4.96
HR2813,HR2813,2000,07,20,21.4000,-52,18,42.000,-36.00,134.00,22.0,38.00,6.05
HR2814,HR2814,2000,07,20,21.7000,-52,18,35.000,-40.00,124.00,35.0,38.00,6.60
HR2815,HR2815,2000,07,20,38.7000,-52,05,10.000,-19.00,-7.00,18.0,0.00,5.39
HR2816,59Gem,2000,07,24,33.4000,+27,38,17.000,12.00,17.00,-5.0,0.00,5.76
HR2817,HR2817,2000,07,24,27.7000,+15,31,02.000,11.00,4.00,37.0,0.00,6.41
HR2818,21Lyn,2000,07,26,42.8000,+49,12,41.000,-13.00,-50.00,27.0,12.00,4.64
HR2819,HR2819,2000,07,23,00.6000,-31,55,26.000,-14.00,4.00,24.0,0.00,5.43
HR2820,1CMi,2000,07,24,58.2000,+11,40,11.000,-17.00,-14.00,-1.0,15.00,5.30
HR2821,ioGem,2000,07,25,43.6000,+27,47,53.000,-123.00,-86.00,8.0,32.00,3.79
HR2822,HR2822,2000,07,23,29.1000,-27,50,03.000,45.00,5.00,48.0,13.00,5.38
HR2823,HR2823,2000,07,23,31.9000,-32,12,08.000,-9.00,4.00,21.0,0.00,5.39
HR2824,HR2824,2000,07,23,54.3000,-30,13,01.000,-19.00,9.00,7.0,0.00,6.60
HR2825,HR2825,2000,07,24,40.1000,-16,12,04.000,-14.00,-10.00,2.0,0.00,5.33
HR2826,HR2826,2000,07,24,17.2000,-22,54,46.000,-16.00,0.00,32.0,0.00,6.19
HR2827,etCMa,2000,07,24,05.7000,-29,18,11.000,-4.00,5.00,41.0,0.00,2.45
HR2828,epCMi,2000,07,25,38.9000,+09,16,34.000,-6.00,-11.00,-8.0,8.00,4.99
HR2829,HR2829,2000,07,23,58.3000,-35,50,16.000,-18.00,18.00,28.0,0.00,6.31
HR2830,HR2830,2000,07,30,52.7000,+68,27,56.000,-10.00,-38.00,56.0,11.00,5.64
HR2831,HR2831,2000,07,24,50.7000,-19,00,44.000,-21.00,5.00,70.0,0.00,6.24
HR2832,HR2832,2000,07,25,08.3000,-13,45,07.000,-204.00,-4.00,7.0,37.00,5.78
HR2833,HR2833,2000,07,25,51.0000,-05,46,30.000,-29.00,-4.00,14.0,0.00,5.97
HR2834,HR2834,2000,07,24,43.8000,-31,48,32.000,-20.00,10.00,20.0,-21.00,5.35
HR2835,HR2835,2000,07,26,50.2000,+21,32,09.000,-315.00,-20.00,47.0,38.00,6.54
HR2836,HR2836,2000,07,26,27.9000,+10,36,30.000,-21.00,5.00,-10.0,0.00,6.37
HR2837,61Gem,2000,07,26,56.3000,+20,15,26.000,-5.00,-19.00,9.0,0.00,5.93
HR2838,HR2838,2000,07,26,03.5000,-04,32,15.000,9.00,-18.00,-2.0,0.00,6.76
HR2839,HR2839,2000,07,25,19.9000,-21,58,58.000,-10.00,3.00,41.0,0.00,6.05
HR2840,HR2840,2000,07,26,41.3000,+11,00,33.000,9.00,-2.00,29.0,0.00,6.41
HR2841,HR2841,2000,07,25,25.3000,-25,13,04.000,-5.00,-2.00,24.0,0.00,5.78
HR2842,HR2842,2000,07,24,47.2000,-37,17,24.000,16.00,9.00,26.0,3.00,6.97
HR2843,HR2843,2000,07,24,47.3000,-37,17,27.000,-20.00,44.00,18.0,3.00,6.84
HR2844,HR2844,2000,07,28,51.6000,+48,11,02.000,7.00,-49.00,21.0,0.00,5.72
HR2845,beCMi,2000,07,27,09.0000,+08,17,22.000,-52.00,-38.00,22.0,19.00,2.90
HR2846,63Gem,2000,07,27,44.4000,+21,26,42.000,-58.00,-121.00,25.0,41.00,5.22
HR2847,HR2847,2000,07,25,43.0000,-31,44,19.000,0.00,7.00,10.0,0.00,6.31
HR2848,HR2848,2000,06,46,58.7000,-87,01,30.000,6.00,4.00,4.0,0.00,6.47
HR2849,22Lyn,2000,07,29,56.0000,+49,40,21.000,114.00,-80.00,-27.0,42.00,5.36
HR2850,HR2850,2000,07,26,40.7000,-23,42,44.000,-6.00,23.00,27.0,0.00,6.56
HR2851,etCMi,2000,07,28,02.1000,+06,56,31.000,-4.00,-44.00,18.0,10.00,5.25
HR2852,rhGem,2000,07,29,06.7000,+31,47,04.000,155.00,175.00,-4.0,62.00,4.18
HR2853,HR2853,2000,07,27,08.0000,-17,51,52.000,2.00,15.00,-29.0,0.00,5.63
HR2854,gaCMi,2000,07,28,09.8000,+08,55,32.000,-62.00,17.00,47.0,19.00,4.32
HR2855,HR2855,2000,07,26,59.4000,-23,05,10.000,-12.00,4.00,25.0,0.00,5.61
HR2856,HR2856,2000,07,26,42.3000,-34,08,27.000,-27.00,0.00,7.0,0.00,5.90
HR2857,64Gem,2000,07,29,20.4000,+28,07,05.000,-41.00,-56.00,35.0,8.00,5.05
HR2858,HR2858,2000,07,28,47.3000,+15,06,34.000,4.00,-25.00,34.0,0.00,6.22
HR2859,HR2859,2000,07,27,51.7000,-11,33,25.000,-4.00,-1.00,15.0,0.00,5.79
HR2860,HR2860,2000,07,27,42.9000,-22,51,35.000,-5.00,-17.00,26.0,0.00,5.95
HR2861,65Gem,2000,07,29,48.7000,+27,54,58.000,-34.00,-24.00,36.0,18.00,5.01
HR2862,HR2862,2000,07,26,21.9000,-51,01,06.000,1.00,8.00,8.0,7.00,5.10
HR2863,HR2863,2000,07,27,59.2000,-29,09,21.000,-6.00,8.00,4.0,0.00,5.54
HR2864,6CMi,2000,07,29,47.8000,+12,00,24.000,0.00,-19.00,-15.0,29.00,4.54
HR2865,HR2865,2000,07,29,18.7000,-01,54,19.000,-15.00,-5.00,-5.0,0.00,5.59
HR2866,HR2866,2000,07,29,25.7000,-07,33,04.000,64.00,131.00,9.0,0.00,5.86
HR2867,HR2867,2000,07,29,22.1000,-10,19,36.000,-1.00,1.00,-7.0,0.00,5.75
HR2868,HR2868,2000,07,29,21.9000,-14,59,57.000,-185.00,-254.00,-6.0,27.00,6.05
HR2869,HR2869,2000,07,28,22.8000,-37,48,37.000,-20.00,-50.00,-1.0,0.00,6.58
HR2870,HR2870,2000,07,28,51.3000,-31,50,54.000,8.00,3.00,2.0,0.00,6.38
HR2871,HR2871,2000,07,28,51.5000,-31,50,49.000,-36.00,3.00,4.0,0.00,7.13
HR2872,HR2872,2000,07,31,55.7000,+38,53,47.000,-35.00,-14.00,7.0,0.00,6.54
HR2873,HR2873,2000,07,29,04.9000,-31,27,23.000,-14.00,2.00,8.0,0.00,5.77
HR2874,HR2874,2000,07,29,51.4000,-23,01,28.000,-4.00,-6.00,37.0,-3.00,4.85
HR2875,HR2875,2000,07,29,05.7000,-38,48,44.000,-16.00,11.00,24.0,0.00,5.43
HR2876,HR2876,2000,07,30,51.1000,-05,13,35.000,-6.00,-2.00,17.0,0.00,6.24
HR2877,HR2877,2000,07,31,48.4000,+17,05,10.000,43.00,-78.00,-40.0,1.00,5.42
HR2878,siPup,2000,07,29,13.8000,-43,18,05.000,-55.00,187.00,88.0,20.00,3.25
HR2879,HR2879,2000,07,32,50.6000,+22,53,16.000,-25.00,-12.00,30.0,0.00,6.54
HR2880,de1CMi,2000,07,32,05.9000,+01,54,52.000,-3.00,-3.00,29.0,16.00,5.25
HR2881,HR2881,2000,07,30,42.5000,-30,57,44.000,-21.00,0.00,14.0,23.00,4.65
HR2882,HR2882,2000,07,30,42.4000,-37,20,23.000,-98.00,42.00,9.0,0.00,6.65
HR2883,HR2883,2000,07,32,05.8000,-08,52,51.000,-90.00,-157.00,55.0,0.00,5.90
HR2884,HR2884,2000,07,29,59.6000,-52,39,04.000,-31.00,58.00,26.0,0.00,5.87
HR2885,HR2885,2000,07,31,25.8000,-36,09,10.000,-4.00,22.00,21.0,0.00,6.68
HR2886,68Gem,2000,07,33,36.5000,+15,49,36.000,-19.00,-12.00,12.0,11.00,5.25
HR2887,de2CMi,2000,07,33,11.6000,+03,17,25.000,-18.00,38.00,1.0,0.00,5.59
HR2888,HR2888,2000,07,28,51.3000,-64,30,36.000,-11.00,-16.00,14.0,0.00,6.39
HR2889,HR2889,2000,07,31,42.8000,-35,53,16.000,11.00,7.00,-2.0,0.00,6.61
HR2890,alGem,2000,07,34,36.0000,+31,53,19.000,-172.00,-99.00,-1.0,67.00,2.88
HR2891,alGem,2000,07,34,36.0000,+31,53,18.000,-171.00,-98.00,6.0,67.00,1.98
HR2892,HR2892,2000,07,30,30.9000,-54,23,58.000,18.00,21.00,49.0,0.00,5.96
HR2893,HR2893,2000,07,34,05.1000,+10,34,06.000,-5.00,-9.00,-3.0,0.00,6.28
HR2894,HR2894,2000,07,36,47.0000,+55,45,19.000,-15.00,-35.00,1.0,0.00,5.92
HR2895,HR2895,2000,07,32,22.3000,-35,57,41.000,-12.00,5.00,23.0,0.00,6.30
HR2896,HR2896,2000,07,35,08.7000,+30,57,40.000,-33.00,13.00,-6.0,3.00,5.33
HR2897,HR2897,2000,07,33,22.1000,-14,20,18.000,-10.00,-4.00,22.0,0.00,6.21
HR2898,HR2898,2000,07,35,56.0000,+43,01,52.000,-24.00,-50.00,21.0,5.00,6.30
HR2899,HR2899,2000,07,33,19.5000,-19,24,45.000,22.00,-67.00,16.0,0.00,5.66
HR2900,HR2900,2000,07,33,09.7000,-24,42,39.000,-10.00,13.00,15.0,0.00,5.85
HR2901,de3CMi,2000,07,34,15.8000,+03,22,17.000,-12.00,-14.00,34.0,0.00,5.81
HR2902,HR2902,2000,07,33,47.9000,-14,31,26.000,-12.00,4.00,22.0,-3.00,4.97
HR2903,HR2903,2000,07,36,31.6000,+46,10,49.000,-28.00,-32.00,29.0,0.00,5.65
HR2904,HR2904,2000,07,34,46.0000,+02,43,30.000,-43.00,-27.00,46.0,0.00,6.55
HR2905,upGem,2000,07,35,55.3000,+26,53,45.000,-34.00,-106.00,-21.0,14.00,4.06
HR2906,HR2906,2000,07,34,03.2000,-22,17,46.000,-40.00,46.00,61.0,54.00,4.45
HR2907,HR2907,2000,07,33,13.5000,-40,03,32.000,20.00,-10.00,14.0,0.00,6.26
HR2908,HR2908,2000,07,33,13.3000,-43,05,11.000,5.00,-35.00,-48.0,0.00,6.52
HR2909,HR2909,2000,07,34,18.6000,-23,28,25.000,-95.00,2.00,-5.0,23.00,5.83
HR2910,HR2910,2000,07,34,19.1000,-23,28,29.000,-111.00,-10.00,-6.0,23.00,5.87
HR2911,HR2911,2000,07,33,51.0000,-36,20,18.000,-12.00,1.00,-9.0,0.00,5.54
